"","year","country","pa_b","spatial_lag","time_spatial_lag","rel_lag","time_rel_lag","trade_lag","time_trade_lag","trade_lag_20","time_trade_lag_20","lang_lag","time_lang_lag","env_igo_lag","time_env_igo_lag","env_igo_lag_20","time_env_igo_lag_20","gdppc","tradeo","gdpg","fdiprop","odaprop","nrr","popd","fhipr","region","b_prop","US","env_igo_nb","riskset","log_gdppc","log_tradeo","log_b_prop","log_popd"
"3983",1994,"SOM",0,0.833333333333333,0.833333333333333,1,0.975609756097562,NA,NA,NA,NA,0.878048780487805,0.865853658536586,0.856873822975517,0.861702127659573,0.856310679611651,0.861702127659573,NA,NA,NA,NA,NA,NA,10.55365352,7,"Eastern Africa",0.714285714285714,1,6,1,NA,NA,-0.336472236621213,2.35647210518554
"3984",1994,"SPM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern America",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3985",1994,"SRB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.03232335,NA,"Southern Europe",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,4.47770405783157
"3986",1994,"SSD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Africa",0.714285714285714,1,0,1,NA,NA,-0.336472236621213,NA
"3987",1994,"STP",0,1,1,0.861111111111112,0.861111111111112,NA,NA,NA,NA,0.833333333333333,0.833333333333333,0.858657243816256,0.859649122807019,0.858657243816256,0.859649122807019,NA,NA,NA,NA,NA,NA,133.5229167,1,"Middle Africa",0.714285714285714,1,3,1,NA,NA,-0.336472236621213,4.89427312378245
"3988",1994,"SXM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,935.9705882,NA,"Caribbean",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,6.84158405312064
"3989",1994,"TCA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.42526316,NA,"Caribbean",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,2.66898105555531
"3990",1994,"TKL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3991",1994,"TLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.47538668,NA,"South-Eastern Asia",0.714285714285714,1,0,1,NA,NA,-0.336472236621213,3.97922148598487
"3992",1994,"TUV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.953657,NA,4.110691014,NA,0.42052745045686,0,317.2333333,1,"Polynesia",0.714285714285714,1,0,1,6.9196380553206,NA,-0.336472236621213,5.75963757030511
"3993",1994,"URY",0,1,1,0.861111111111112,0.861111111111112,0.8604067790594,0.85304091493808,0.868122163035962,0.851807399085414,0.863636363636363,0.863636363636363,0.873239436619717,0.873194221508828,0.869090909090911,0.874794069192752,4729.919038,38.68496676,2.657546107,0.00676571652642361,0.007596266495193,0.442303519,18.12219746,2,"South America",0.714285714285714,1,8,1,8.46166336463758,3.65545106875328,-0.336472236621213,2.89713756588883
"3994",1994,"VAT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",0.714285714285714,1,0,1,NA,NA,-0.336472236621213,NA
"3995",1994,"VCT",0,1,1,0.861111111111112,0.861111111111112,0.811241173253018,0.837596528370545,0.795158579153061,0.854539559699623,0.881355932203389,0.864406779661016,0.851973684210525,0.843478260869565,0.851973684210525,0.843478260869565,2519.845868,NA,4.250730774,0.109672328373017,0.0478157366039563,0.02710482,291.3358974,1,"Caribbean",0.714285714285714,1,2,1,7.83195301514284,NA,-0.336472236621213,5.67447688809286
"3996",1994,"VGB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,112.3666667,NA,"Caribbean",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,4.72176733386855
"3997",1994,"WLF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3998",1994,"YEM",0,0.5,0.571428571428571,0.975609756097562,0.951219512195122,NA,NA,NA,NA,0.869565217391304,0.869565217391304,0.86837294332724,0.863128491620113,0.86837294332724,0.863128491620113,358.1701215,NA,4.001966381,0.168210596067352,0.0584434006220456,21.5357112,28.38806561,4,"Western Asia",0.714285714285714,1,3,1,5.88100807324974,NA,-0.336472236621213,3.34596883184789
"3999",1995,"ABW",0,NA,NA,NA,NA,0.83672656340303,NA,0.845900544690886,NA,0.92,0.92,NA,NA,NA,NA,16675.27849,NA,8.203901293,-0.0587443946109872,0.0146571302278844,0.000937353,415.0555556,NA,"Caribbean",0.718614718614719,1,NA,1,9.72168257169384,NA,-0.33042992216525,6.02841238018672
"4000",1995,"AFG",0,1,1,1,0.975609756097562,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.69647977,7,"Southern Asia",0.718614718614719,1,9,1,NA,NA,-0.33042992216525,3.16532650419759
"4001",1995,"AIA",0,NA,NA,NA,NA,NA,NA,NA,NA,0.898305084745762,0.881355932203389,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4002",1995,"ARE",0,0.8,0.8,1,0.975609756097562,NA,NA,NA,NA,0.913043478260869,0.913043478260869,0.87196110210697,0.867213114754099,0.867021276595745,0.864620938628159,25463.49629,NA,6.896148551,0.00105319789259695,-0.000135401517712931,17.98657568,32.79391721,6,"Western Asia",0.718614718614719,1,5,1,10.1450011875065,NA,-0.33042992216525,3.49024304727732
"4003",1995,"ASM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,261.44,NA,"Polynesia",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,5.56620481167164
"4004",1995,"BES",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4005",1995,"BMU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31476.06372,NA,0.599613367,NA,-0.00668394720945461,0,1098.518519,NA,"Northern America",0.718614718614719,1,NA,1,10.3569826540524,NA,-0.33042992216525,7.00171775012589
"4006",1995,"COM",0,0.75,0.75,1,0.975609756097562,0.811517107374181,NA,0.81137767743341,NA,0.918367346938776,0.918367346938776,0.880314960629921,0.875,0.882852292020373,0.865979381443298,674.1373419,35.75727936,-5.276782997,0.000556767709487955,0.121244705997265,1.091606346,254.4212789,4,"Eastern Africa",0.718614718614719,1,4,1,6.51343386151873,3.57675386687413,-0.33042992216525,5.53899147144289
"4007",1995,"CPV",0,1,1,0.870370370370371,0.870370370370371,0.775370885938408,NA,0.794828825769908,NA,0.833333333333333,0.833333333333333,0.865671641791044,0.859884836852209,0.865671641791044,0.859884836852209,1012.263391,71.56344205,19.18264182,0.00523498435540288,0.294332741912422,28.72348149,99.6662531,1,"Western Africa",0.718614718614719,1,6,1,6.91994408377019,4.27058435767938,-0.33042992216525,4.60182713521564
"4008",1995,"CUB",0,0.625,0.625,0.80952380952381,0.80952380952381,NA,NA,NA,NA,0.863636363636363,0.863636363636363,0.878965922444183,0.874547647768394,0.875903614457832,0.870324189526185,2613.005039,27.77589665,0.71693031,NA,0.00165633639308525,0.670232305,101.3706425,7,"Caribbean",0.718614718614719,1,9,1,7.8682561939535,3.32416861763288,-0.33042992216525,4.61878352754133
"4009",1995,"CUW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,325.7432432,NA,"Caribbean",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,5.7861094735028
"4010",1995,"CYM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,130.9083333,NA,"Caribbean",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,4.87449733246326
"4011",1995,"DJI",0,0.8,0.6,1,0.975609756097562,NA,NA,NA,NA,0.938775510204082,0.938775510204082,0.880952380952379,0.874743326488706,0.880952380952379,0.874743326488706,788.6244733,NA,NA,0.00289528343528317,0.261486324871958,0.418635435,26.89719586,6,"Eastern Africa",0.718614718614719,1,6,1,6.67029025481946,NA,-0.33042992216525,3.29202203805142
"4012",1995,"DNK",0,0.916666666666667,0.916666666666667,0.870370370370371,0.870370370370371,0.867565304406119,0.855386579471918,0.866312100780427,0.853619626413779,NA,NA,0.86613475177305,0.861566484517304,0.864330637915543,0.858867223769731,29995.57962,67.78045575,5.332462712,0.0320575963550672,0,0.330484547,130.1545,1,"Northern Europe",0.718614718614719,1,20,1,10.3088053037878,4.21627389011617,-0.33042992216525,4.86872220633268
"4013",1995,"DOM",0,0.857142857142857,0.857142857142857,0.861111111111112,0.861111111111112,0.792008869153555,0.810737893148393,0.76706041195391,0.791764609842167,0.863636363636363,0.863636363636363,0.868663594470046,0.862559241706162,0.866197183098591,0.858536585365854,1896.017157,77.15790827,2.600354268,0.0142099078997998,0.00400485881818558,0.793311412,159.8827158,4,"Caribbean",0.718614718614719,1,8,1,7.54751073182466,4.34585407867578,-0.33042992216525,5.07444052018872
"4014",1995,"ERI",0,1,1,0.80952380952381,0.80952380952381,NA,NA,NA,NA,0.898305084745762,0.881355932203389,0.879227053140098,0.873949579831931,0.881107491856678,0.874186550976139,260.3125149,110.8817782,21.22141119,1.88080117240614e-08,0.289925489253519,6.08521291,20.22277228,6,"Eastern Africa",0.718614718614719,1,6,1,5.56188288960006,4.70846457247029,-0.33042992216525,3.00680931002999
"4015",1995,"ESH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Africa",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4016",1995,"FLK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South America",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4017",1995,"FRO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31.61246418,NA,"Northern Europe",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,3.45355147889936
"4018",1995,"FSM",0,0.666666666666667,0.666666666666667,0.861111111111112,0.861111111111112,NA,NA,NA,NA,0.915254237288135,0.898305084745762,0.879446640316204,0.879345603271984,0.879032258064518,0.879746835443038,1860.460843,NA,-0.534521158,NA,0.506962981234568,0.010252824,155.4914286,NA,"Micronesia",0.718614718614719,1,4,1,7.52857950107232,NA,-0.33042992216525,5.04659060855663
"4019",1995,"GIB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2728.2,NA,"Southern Europe",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,7.91139733005902
"4020",1995,"GLP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4021",1995,"GRL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18123.96303,NA,5.924369801,NA,0,0.606452795,0.162423178,NA,"Northern America",0.718614718614719,1,NA,1,9.80499026594827,NA,-0.33042992216525,-1.81755013976345
"4022",1995,"GUF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South America",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4023",1995,"GUM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,273.7833333,NA,"Micronesia",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,5.61233703919735
"4024",1995,"HKG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22502.57974,237.4279971,6.036061473,0.0576380498115041,0.000197847030012076,0.000869055,6096.363636,NA,"Eastern Asia",0.718614718614719,1,NA,1,10.0213852367312,5.46986440740409,-0.33042992216525,8.7154477471622
"4025",1995,"IND",0,0.909090909090909,0.909090909090909,1,1,0.840100675412868,0.851896086671589,0.800105927714639,0.828478582013264,0.900000000000001,0.883333333333334,0.872855701311805,0.866943866943867,0.870901639344263,0.864550264550265,346.2273931,20.07814438,6.658924067,0.00297385530469695,0.00709590702648529,2.036773016,317.9285407,4,"Southern Asia",0.718614718614719,1,12,1,5.8470957646841,2.99963187919875,-0.33042992216525,5.76182664274815
"4026",1995,"IRL",0,0.5,0.5,0.861111111111112,0.861111111111112,0.828228451731652,0.810987984875306,0.822837964633393,0.805284221404287,0.898305084745762,0.881355932203389,0.881159420289855,0.875745526838966,0.879411764705881,0.872838250254324,15902.92968,126.4889241,5.755827057,0.0150090049057251,0,0.114633268,52.11766584,1,"Northern Europe",0.718614718614719,1,16,1,9.67425862783893,4.84015474781254,-0.33042992216525,3.95350396690997
"4027",1995,"IRQ",0,0.875,0.875,1,0.975609756097562,NA,NA,NA,NA,0.869565217391304,0.869565217391304,0.873150105708245,0.867803837953093,0.873085339168491,0.866962305986694,197.1224266,0.099582362,3.854532449,-7.51625524926529e-06,0.0635123568562917,66.58280301,46.29506596,7,"Western Asia",0.718614718614719,1,4,1,5.28382499053724,-2.30677021842699,-0.33042992216525,3.83503538867489
"4028",1995,"MAC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16233.37243,130.4126276,4.253021115,0.000551401182324112,4.59500972118858e-05,0.001753083,19438.95,NA,"Eastern Asia",0.718614718614719,1,NA,1,9.69482442881856,4.87070348222742,-0.33042992216525,9.87503406421003
"4029",1995,"MCO",0,0.333333333333333,0.333333333333333,0.870370370370371,0.870370370370371,NA,NA,NA,NA,NA,NA,0.871459694989106,0.86504424778761,0.871459694989106,0.86504424778761,87041.56461,NA,2.21562469,NA,0,0,15418.35224,2,"Western Europe",0.718614718614719,1,6,1,11.3741410376865,NA,-0.33042992216525,9.64331378278237
"4030",1995,"MDV",1,0,0,1,0.975609756097562,0.833661364786268,NA,1,NA,NA,NA,0.872727272727273,0.866979655712049,0.871165644171777,0.864649681528664,1411.625631,156.9461391,NA,0.0245576888583353,0.0772161949579135,0.010365336,840.67,6,"Southern Asia",0.718614718614719,1,6,1,7.2524972490463,5.05590268343139,-0.33042992216525,6.73419919295595
"4031",1995,"MHL",0,NA,NA,0.870370370370371,0.870370370370371,NA,NA,NA,NA,0.898305084745762,0.881355932203389,0.87294117647059,0.864197530864199,0.87294117647059,0.864197530864199,2168.358748,NA,5.877726957,NA,0.428699668088571,0,276.8888889,1,"Micronesia",0.718614718614719,1,4,1,7.68172582303994,NA,-0.33042992216525,5.62361630261125
"4032",1995,"MNE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.45643123,NA,"Southern Europe",0.718614718614719,1,0,1,NA,NA,-0.33042992216525,3.81675431182326
"4033",1995,"MNP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,103.8695652,NA,"Micronesia",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,4.64313593122923
"4034",1995,"MSR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4035",1995,"MTQ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4036",1995,"MYT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Africa",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4037",1995,"NCL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16037.02485,42.05797709,2.590186906,NA,0.134408230765955,6.665751058,10.36553611,NA,"Melanesia",0.718614718614719,1,NA,1,9.68265538104929,3.73904907330241,-0.33042992216525,2.33848646765676
"4038",1995,"NFK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Australia and New Zealand",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4039",1995,"NIU",0,NA,NA,NA,NA,NA,NA,NA,NA,0.898305084745762,0.881355932203389,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4040",1995,"NRU",0,NA,NA,NA,NA,NA,NA,NA,NA,0.915254237288135,0.898305084745762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.7,1,"Micronesia",0.718614718614719,1,0,1,NA,NA,-0.33042992216525,6.24163943747322
"4041",1995,"PCN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4042",1995,"PRI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10876.41882,96.76540786,4.185958613,NA,0,0,411.413416,NA,"Caribbean",0.718614718614719,1,NA,1,9.29435231365381,4.57228957359719,-0.33042992216525,6.0195985872851
"4043",1995,"PSE",0,NA,NA,NA,NA,NA,NA,NA,NA,0.869565217391304,0.869565217391304,NA,NA,NA,NA,1201.581542,86.45587873,NA,NA,0.165997260577498,0,393.0727575,NA,"Western Asia",0.718614718614719,1,NA,1,7.0913939197068,4.45963421132106,-0.33042992216525,5.97399472832194
"4044",1995,"PYF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16145.86471,27.19012341,-1.666325158,0.000421639890128936,0.100080989378971,0.001307085,62.20819672,NA,"Polynesia",0.718614718614719,1,NA,1,9.68941924075474,3.30285379743511,-0.33042992216525,4.13048677112721
"4045",1995,"REU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Africa",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4046",1995,"SHN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Western Africa",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4047",1995,"SMR",0,0,0,0.861111111111112,0.861111111111112,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,408.9166667,1,"Southern Europe",0.718614718614719,1,0,1,NA,NA,-0.33042992216525,6.01351138638342
"4048",1995,"SOM",0,0.833333333333333,0.833333333333333,1,1,NA,NA,NA,NA,0.890243902439025,0.878048780487805,0.861682242990654,0.856873822975517,0.861804222648753,0.856310679611651,NA,NA,NA,NA,NA,NA,11.09418816,7,"Eastern Africa",0.718614718614719,1,7,1,NA,NA,-0.33042992216525,2.40642138200841
"4049",1995,"SPM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern America",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4050",1995,"SRB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.43630231,NA,"Southern Europe",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,4.4822825449614
"4051",1995,"SSD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Africa",0.718614718614719,1,0,1,NA,NA,-0.33042992216525,NA
"4052",1995,"STP",0,1,1,0.861111111111112,0.861111111111112,NA,NA,NA,NA,0.833333333333333,0.833333333333333,0.865724381625444,0.858657243816256,0.865724381625444,0.858657243816256,NA,NA,NA,NA,NA,NA,136.1104167,1,"Middle Africa",0.718614718614719,1,4,1,NA,NA,-0.33042992216525,4.91346644383368
"4053",1995,"SXM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,933.3823529,NA,"Caribbean",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,6.83881492708029
"4054",1995,"TCA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.16,NA,"Caribbean",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,2.71866038021423
"4055",1995,"TKL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4056",1995,"TLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.27807666,NA,"South-Eastern Asia",0.718614718614719,1,0,1,NA,NA,-0.33042992216525,3.99412040066165
"4057",1995,"TUV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138.908417,NA,10.28348701,NA,0.619096883095461,0,318.6333333,1,"Polynesia",0.718614718614719,1,0,1,7.03782555371748,NA,-0.33042992216525,5.76404101629699
"4058",1995,"URY",0,1,1,0.861111111111112,0.861111111111112,0.856308382213295,0.8604067790594,0.892956604377203,0.868122163035962,0.863636363636363,0.863636363636363,0.879545454545455,0.873239436619717,0.876600698486614,0.869090909090911,5478.040465,40.14883372,7.281342644,0.00884137991443416,0.0042925043773609,0.375584936,18.22617415,2,"South America",0.718614718614719,1,11,1,8.60850273661575,3.69259339190113,-0.33042992216525,2.90285870105956
"4059",1995,"VAT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",0.718614718614719,1,0,1,NA,NA,-0.33042992216525,NA
"4060",1995,"VCT",0,1,1,0.861111111111112,0.861111111111112,0.835175503641139,0.811241173253018,0.869671496057101,0.795158579153061,0.898305084745762,0.881355932203389,0.862500000000001,0.851973684210525,0.862500000000001,0.851973684210525,2540.16918,NA,-1.247623364,0.162089880743217,0.0436018832309978,0.031008903,292.1641026,2,"Caribbean",0.718614718614719,1,4,1,7.83998596409369,NA,-0.33042992216525,5.6773156396136
"4061",1995,"VGB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,115.0333333,NA,"Caribbean",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,4.74522194114608
"4062",1995,"WLF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.718614718614719,1,NA,1,NA,NA,-0.33042992216525,NA
"4063",1995,"YEM",0,0.666666666666667,0.5,1,0.975609756097562,0.858054084168925,NA,1,NA,0.869565217391304,0.869565217391304,0.874336283185841,0.86837294332724,0.874336283185841,0.86837294332724,267.9425332,NA,6.721949122,0.00379137272162954,0.0412011825664897,38.41663553,29.45843703,5,"Western Asia",0.718614718614719,1,5,1,5.5907725291596,NA,-0.33042992216525,3.38298035565559
"4064",1996,"ABW",0,NA,NA,NA,NA,0.825319792481402,0.83672656340303,0.82327340771469,0.845900544690886,0.92,0.92,NA,NA,NA,NA,17140.43337,171.3620981,2.547143687,-0.0041878172590908,0.0195355324203676,0.00116676,428.0555556,NA,"Caribbean",0.722943722943723,1,NA,1,9.74919547596282,5.14377885043868,-0.324423898105038,6.05925298996188
"4065",1996,"AFG",0,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.17350015,7,"Southern Asia",0.722943722943723,1,9,1,NA,NA,-0.324423898105038,3.22579185986858
"4066",1996,"AIA",0,NA,NA,NA,NA,NA,NA,NA,NA,0.898305084745762,0.898305084745762,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.722943722943723,1,NA,1,NA,NA,-0.324423898105038,NA
"4067",1996,"ARE",1,0.8,0.8,1,1,NA,NA,NA,NA,0.913043478260869,0.913043478260869,0.881329113924053,0.87196110210697,0.875638841567292,0.867021276595745,27010.67819,NA,6.687886464,0.00608195467068712,8.22892930796005e-05,17.9941818,34.27186708,6,"Western Asia",0.722943722943723,1,5,1,10.20398755532,NA,-0.324423898105038,3.53432481587313
"4068",1996,"ASM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,267.005,NA,"Polynesia",0.722943722943723,1,NA,1,NA,NA,-0.324423898105038,5.58726738481667
"4069",1996,"BES",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.722943722943723,1,NA,1,NA,NA,-0.324423898105038,NA
"4070",1996,"BMU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33989.72316,NA,4.39914833,NA,-0.00102425208617506,0,1106.407407,NA,"Northern America",0.722943722943723,1,NA,1,10.4338134979085,NA,-0.324423898105038,7.00887347501361
"4071",1996,"COM",0,0.75,0.75,1,1,0.833173805973224,0.811517107374181,0.833617530258509,0.81137767743341,0.938775510204082,0.918367346938776,0.886845827439886,0.880314960629921,0.886131386861313,0.882852292020373,823.6765949,35.75723853,3.610206432,0.00223239728605586,0.10440147476063,1.689939328,259.9462654,4,"Eastern Africa",0.722943722943723,1,5,1,6.71377797095081,3.57675272500808,-0.324423898105038,5.56047493811756
"4072",1996,"CPV",0,1,1,0.879629629629631,0.870370370370371,0.806428648705657,0.775370885938408,0.816390482888326,0.794828825769908,0.833333333333333,0.833333333333333,0.87800369685767,0.865671641791044,0.87800369685767,0.865671641791044,1184.176735,77.51555138,14.21163626,0.0537425869073462,0.237565929405949,29.97577138,102.0799007,1,"Western Africa",0.722943722943723,1,6,1,7.07680307373005,4.35047857919692,-0.324423898105038,4.62575584682955
"4073",1996,"CUB",0,0.75,0.625,0.857142857142857,0.80952380952381,NA,NA,NA,NA,0.863636363636363,0.863636363636363,0.888633754305396,0.878965922444183,0.886283704572098,0.875903614457832,2784.902605,29.30841762,2.457201172,NA,0.00209104211777945,1.0591185,101.7383892,7,"Caribbean",0.722943722943723,1,9,1,7.93196818047519,3.37787476554791,-0.324423898105038,4.62240470675503
